Local Time,kW Demand,kWh_Net
2012-Jan-05 09:00:00.000,163.6534,3257782.5000
2012-Jan-05 09:15:00.000,169.0941,3257825.0000
2012-Jan-05 09:30:00.000,166.1493,3257866.5000
2012-Jan-05 09:45:00.000,170.4523,3257909.2500
2012-Jan-05 10:00:00.000,181.9717,3257954.7500
2012-Jan-05 10:15:00.000,173.0886,3257998.0000
2012-Jan-05 10:30:00.000,173.3461,3258041.2500
2012-Jan-05 10:45:00.000,174.4060,3258085.0000
2012-Jan-05 11:00:00.000,183.6519,3258130.7500
2012-Jan-05 11:15:00.000,189.5990,3258178.2500
2012-Jan-05 11:30:00.000,186.4794,3258224.7500
2012-Jan-05 11:45:00.000,182.4793,3258270.5000
2012-Jan-05 12:00:00.000,179.4120,3258315.2500
2012-Jan-05 12:15:00.000,179.4839,3258360.2500
2012-Jan-05 12:30:00.000,184.9267,3258406.5000
2012-Jan-05 12:45:00.000,193.5063,3258454.7500
2012-Jan-05 13:00:00.000,196.0747,3258503.7500
2012-Jan-05 13:15:00.000,196.4904,3258550.5000
2012-Jan-05 13:30:00.000,189.8753,3258598.0000
2012-Jan-05 13:45:00.000,194.3132,3258646.5000
2012-Jan-05 14:00:00.000,186.3504,3258693.2500
2012-Jan-05 14:15:00.000,182.9973,3258739.0000
2012-Jan-05 14:30:00.000,181.9356,3258784.2500
2012-Jan-05 14:45:00.000,183.1428,3258830.2500
2012-Jan-05 15:00:00.000,180.4168,3258875.2500
2012-Jan-05 15:15:00.000,184.0800,3258921.2500
2012-Jan-05 15:30:00.000,184.6480,3258967.5000
2012-Jan-05 15:45:00.000,183.4351,3259013.2500
2012-Jan-05 16:00:00.000,183.7589,3259059.2500
2012-Jan-05 16:15:00.000,181.4326,3259104.5000
2012-Jan-05 16:30:00.000,174.2347,3259148.2500
2012-Jan-05 16:45:00.000,171.3318,3259191.0000
2012-Jan-05 17:00:00.000,162.1618,3259231.5000
2012-Jan-05 17:15:00.000,155.4161,3259270.5000
2012-Jan-05 17:30:00.000,154.0324,3259309.0000
2012-Jan-05 17:45:00.000,150.3606,3259346.5000
2012-Jan-05 18:00:00.000,151.7359,3259384.5000
2012-Jan-05 18:15:00.000,149.1536,3259421.7500
